Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
1,9,14,840,67,19,1.5,0.11,612.53,35.704,2058.234,1969.448
1,9,15,703,54,18,0.8,0.11,391.164,30.614,1313.101,1250.719
1,9,16,372,25,16,0.4,0.11,132.127,20.332,329.783,302.244
1,9,17,0,0,15,0.4,0.11,0,15,0,0
1,9,18,0,0,14,0.6,0.11,0,14,0,0
1,9,19,0,0,14,0.9,0.11,0,14,0,0
1,9,20,0,0,14,1.1,0.11,0,14,0,0
1,9,21,0,0,13,1.2,0.11,0,13,0,0
1,9,22,0,0,13,1.4,0.11,0,13,0,0
1,9,23,0,0,13,1.6,0.11,0,13,0,0
1,10,0,0,0,13,1.7,0.11,0,13,0,0
1,10,1,0,0,13,1.8,0.11,0,13,0,0
1,10,2,0,0,13,1.7,0.11,0,13,0,0
1,10,3,0,0,13,1.5,0.11,0,13,0,0
1,10,4,0,0,13,1.4,0.11,0,13,0,0
1,10,5,0,0,13,1.4,0.11,0,13,0,0
1,10,6,0,0,13,1.4,0.11,0,13,0,0
1,10,7,55,38,14,1.7,0.11,58.535,15.479,176.526,154.417
1,10,8,189,111,16,1.7,0.11,217.835,21.665,747.412,705.074
1,10,9,849,68,18,1,0.11,636.669,37.56,2121.87,2030.83
1,10,10,396,205,19,0.8,0.11,531.229,36.126,1751.941,1674.008
1,10,11,440,221,19,1.3,0.11,618.884,36.585,2033.578,1945.666
1,10,12,392,231,20,1.6,0.11,578.455,35.348,1908.057,1824.592
1,10,13,888,77,19,1.7,0.11,759.669,38.788,2504.951,2400.336
1,10,14,339,157,19,1.6,0.11,389.504,29.365,1322.423,1259.71
1,10,15,243,98,17,1.4,0.11,223.595,23.211,760.166,717.376
1,10,16,39,29,15,1.4,0.11,43.414,16.138,116.99,96.99
1,10,17,0,0,14,1.2,0.11,0,14,0,0
1,10,18,0,0,14,0.9,0.11,0,14,0,0
1,10,19,0,0,14,0.7,0.11,0,14,0,0
1,10,20,0,0,14,0.6,0.11,0,14,0,0
1,10,21,0,0,14,0.7,0.11,0,14,0,0
1,10,22,0,0,14,0.6,0.11,0,14,0,0
1,10,23,0,0,14,0.5,0.11,0,14,0,0
1,11,0,0,0,14,0.5,0.11,0,14,0,0
1,11,1,0,0,14,0.4,0.11,0,14,0,0
1,11,2,0,0,14,0.2,0.11,0,14,0,0
1,11,3,0,0,14,0.1,0.11,0,14,0,0
1,11,4,0,0,14,0.2,0.11,0,14,0,0
1,11,5,0,0,13,0.4,0.11,0,13,0,0
1,11,6,0,0,13,0.6,0.11,0,13,0,0
1,11,7,0,15,13,0.8,0.11,13.882,13.439,40.892,23.589
1,11,8,28,108,15,1.5,0.11,124.512,18.379,422.342,391.523
1,11,9,190,184,16,2,0.11,321.5,23.852,1104.473,1049.483
1,11,10,458,192,17,2.1,0.11,574.578,30.75,1938.871,1854.315
1,11,11,202,267,18,2.1,0.11,454.469,28.846,1524.893,1455.006
1,11,12,176,267,19,1.7,0.11,432.637,30.213,1441.721,1374.78
1,11,13,352,221,18,0.9,0.11,512.523,34.089,1701.813,1625.656
1,11,14,233,173,17,0.4,0.11,341.585,29.344,1152.601,1095.905
1,11,15,174,104,16,0.2,0.11,199.23,23.647,673.471,633.753
1,11,16,28,31,15,0.2,0.11,39.628,16.448,109.235,89.51
1,11,17,0,0,15,0.3,0.11,0,15,0,0
1,11,18,0,0,15,0.7,0.11,0,15,0,0
1,11,19,0,0,15,1.1,0.11,0,15,0,0
1,11,20,0,0,15,1.4,0.11,0,15,0,0
1,11,21,0,0,15,1.7,0.11,0,15,0,0
1,11,22,0,0,15,1.9,0.11,0,15,0,0
1,11,23,0,0,15,1.8,0.11,0,15,0,0
1,12,0,0,0,15,1.6,0.11,0,15,0,0
1,12,1,0,0,15,1.4,0.11,0,15,0,0
1,12,2,0,0,15,1.2,0.11,0,15,0,0
1,12,3,0,0,15,0.9,0.11,0,15,0,0
1,12,4,0,0,14,0.6,0.11,0,14,0,0
1,12,5,0,0,14,0.7,0.11,0,14,0,0
1,12,6,0,0,14,1,0.11,0,14,0,0
1,12,7,0,16,15,1.8,0.11,14.809,15.37,43.398,26.006
1,12,8,0,87,16,2.7,0.11,83.43,17.782,278.782,253.05
1,12,9,68,181,17,3.2,0.11,230.976,21.532,789.311,745.489
1,12,10,0,158,18,3.2,0.11,151.411,20.961,505.051,471.301
1,12,11,38,239,19,2.9,0.11,277.209,24.699,928.34,879.591
1,12,12,175,269,20,2.6,0.11,434.222,29.426,1451.226,1383.949
1,12,13,350,215,20,2.4,0.11,504.8,31.396,1693.686,1617.818
1,12,14,344,160,19,2.1,0.11,397.337,28.524,1353.592,1289.774
1,12,15,708,57,18,1.8,0.11,401.677,28.228,1365.61,1301.367
1,12,16,381,29,15,1.8,0.11,141.437,18.353,382.892,353.47
1,12,17,0,0,14,2.3,0.11,0,14,0,0
1,12,18,0,0,13,2.7,0.11,0,13,0,0
1,12,19,0,0,13,2.9,0.11,0,13,0,0
1,12,20,0,0,13,3,0.11,0,13,0,0
1,12,21,0,0,12,3.2,0.11,0,12,0,0
1,12,22,0,0,12,3.3,0.11,0,12,0,0
1,12,23,0,0,12,3.3,0.11,0,12,0,0
1,13,0,0,0,12,3.3,0.11,0,12,0,0
1,13,1,0,0,12,3.1,0.11,0,12,0,0
1,13,2,0,0,12,2.9,0.11,0,12,0,0
1,13,3,0,0,12,2.9,0.11,0,12,0,0
1,13,4,0,0,11,2.9,0.11,0,11,0,0
1,13,5,0,0,11,3.2,0.11,0,11,0,0
1,13,6,0,0,12,4,0.11,0,12,0,0
1,13,7,105,40,14,5.2,0.11,78.995,15.134,238.836,214.519
1,13,8,800,55,16,5.8,0.11,457.297,22.327,1604.275,1531.575
1,13,9,915,67,17,5.5,0.11,675.087,26.684,2347.666,2248.625
1,13,10,486,186,18,4.9,0.11,590.11,27.08,2020.636,1933.183
1,13,11,989,77,19,4.1,0.11,907.12,34.558,3023.595,2900.603
1,13,12,424,227,20,3.4,0.11,612.544,31.639,2050.785,1962.263
1,13,13,950,77,20,2.8,0.11,811.939,37.096,2693.209,2581.923
1,13,14,435,145,19,2.3,0.11,447.865,29.33,1526.779,1456.825
1,13,15,317,96,17,1.8,0.11,263.702,23.711,901.485,853.688
1,13,16,432,30,15,1.7,0.11,156.546,18.808,430.019,398.927
1,13,17,0,0,14,2,0.11,0,14,0,0
1,13,18,0,0,13,2.3,0.11,0,13,0,0
1,13,19,0,0,12,2.6,0.11,0,12,0,0
1,13,20,0,0,12,2.7,0.11,0,12,0,0
1,13,21,0,0,12,2.6,0.11,0,12,0,0
1,13,22,0,0,11,2.5,0.11,0,11,0,0
1,13,23,0,0,11,2.4,0.11,0,11,0,0
1,14,0,0,0,11,2.3,0.11,0,11,0,0
1,14,1,0,0,11,2.2,0.11,0,11,0,0
1,14,2,0,0,12,2,0.11,0,12,0,0
1,14,3,0,0,12,1.8,0.11,0,12,0,0
1,14,4,0,0,12,1.6,0.11,0,12,0,0
1,14,5,0,0,12,1.6,0.11,0,12,0,0
1,14,6,0,0,12,1.6,0.11,0,12,0,0
1,14,7,35,39,13,1.6,0.11,50.367,14.305,153.489,132.196
1,14,8,74,115,14,1.4,0.11,154.517,18.293,529.573,494.954
1,14,9,33,171,15,1.2,0.11,196.655,20.719,669.174,629.608
1,14,10,0,121,16,1.2,0.11,114.072,19.308,378.956,349.674
1,14,11,0,74,16,1.3,0.11,68.763,17.945,224.256,200.455
1,14,12,249,265,17,1.2,0.11,490.65,31.259,1634.489,1560.718
1,14,13,460,195,17,0.9,0.11,577.149,35.126,1914.33,1830.644
1,14,14,129,183,16,0.4,0.11,279.597,26.092,946.685,897.286
1,14,15,0,92,15,0.5,0.11,89.044,18.117,297.795,271.388
1,14,16,371,30,15,0.9,0.11,141.52,19.186,394.027,364.211
1,14,17,0,0,14,1,0.11,0,14,0,0
1,14,18,0,0,14,1,0.11,0,14,0,0
1,14,19,0,0,14,1,0.11,0,14,0,0
1,14,20,0,0,14,1,0.11,0,14,0,0
1,14,21,0,0,14,1.1,0.11,0,14,0,0
1,14,22,0,0,13,1.1,0.11,0,13,0,0
1,14,23,0,0,13,1.1,0.11,0,13,0,0
1,15,0,0,0,13,1.1,0.11,0,13,0,0
1,15,1,0,0,13,1.1,0.11,0,13,0,0
1,15,2,0,0,12,1.2,0.11,0,12,0,0
1,15,3,0,0,12,1.3,0.11,0,12,0,0
1,15,4,0,0,12,1.4,0.11,0,12,0,0
1,15,5,0,0,11,1.5,0.11,0,11,0,0
1,15,6,0,0,11,1.5,0.11,0,11,0,0
1,15,7,0,2,13,2.1,0.11,1.847,13.043,4.953,0
1,15,8,144,116,15,3.2,0.11,195.129,18.834,674.059,634.321
1,15,9,275,178,16,3.9,0.11,377.99,22.671,1311.834,1249.496
1,15,10,333,223,16,4,0.11,504.604,24.763,1734.449,1657.136
1,15,11,34,238,16,3.9,0.11,272.442,20.781,925.308,876.666
1,15,12,0,84,17,3.9,0.11,78.081,18.369,255.513,230.605
1,15,13,0,164,16,4,0.11,157.478,18.725,530.727,496.067
1,15,14,44,172,16,3.9,0.11,204.747,19.605,701.504,660.793
1,15,15,0,53,15,3.2,0.11,49.174,15.965,161.935,140.343
1,15,16,117,36,13,2.2,0.11,76.129,14.712,222.39,198.656
1,15,17,0,0,13,1.7,0.11,0,13,0,0
1,15,18,0,0,13,1.6,0.11,0,13,0,0
1,15,19,0,0,13,1.8,0.11,0,13,0,0
1,15,20,0,0,13,2,0.11,0,13,0,0
1,15,21,0,0,13,2,0.11,0,13,0,0
1,15,22,0,0,13,2.1,0.11,0,13,0,0
1,15,23,0,0,13,2.3,0.11,0,13,0,0
1,16,0,0,0,12,2.5,0.11,0,12,0,0
1,16,1,0,0,12,2.6,0.11,0,12,0,0
1,16,2,0,0,12,2.6,0.11,0,12,0,0
1,16,3,0,0,12,2.6,0.11,0,12,0,0
1,16,4,0,0,12,2.6,0.11,0,12,0,0
1,16,5,0,0,12,2.6,0.11,0,12,0,0
1,16,6,0,0,12,2.6,0.11,0,12,0,0
1,16,7,0,15,12,2.8,0.11,13.881,12.287,41.371,24.05
1,16,8,106,117,13,3,0.11,177.858,16.611,617.232,579.507
1,16,9,0,53,13,3.4,0.11,49.177,13.933,162.63,141.013
1,16,10,140,245,14,3.8,0.11,371.61,20.634,1283.376,1222.046
1,16,11,90,269,13,4.1,0.11,353.698,19.035,1220.362,1161.265
1,16,12,24,228,13,4.3,0.11,242.513,17.02,832.421,787.071
1,16,13,0,126,12,4.1,0.11,119.018,14.03,404.553,374.364
1,16,14,0,75,12,4,0.11,69.656,13.208,234.486,210.323
1,16,15,0,61,11,3.6,0.11,56.781,12.046,191.3,168.667
1,16,16,0,22,11,3.3,0.12,20.39,11.385,60.98,42.965
1,16,17,0,0,10,3.1,0.12,0,10,0,0
1,16,18,0,0,10,3,0.12,0,10,0,0
1,16,19,0,0,10,2.8,0.12,0,10,0,0
1,16,20,0,0,10,2.5,0.12,0,10,0,0
1,16,21,0,0,9,2.1,0.12,0,9,0,0
1,16,22,0,0,9,1.7,0.12,0,9,0,0
1,16,23,0,0,9,1.1,0.12,0,9,0,0
1,17,0,0,0,9,0.7,0.12,0,9,0,0
1,17,1,0,0,8,0.6,0.12,0,8,0,0
1,17,2,0,0,8,0.6,0.12,0,8,0,0
1,17,3,0,0,8,0.7,0.12,0,8,0,0
1,17,4,0,0,8,0.8,0.12,0,8,0,0
1,17,5,0,0,8,0.7,0.12,0,8,0,0
1,17,6,0,0,8,0.5,0.12,0,8,0,0
1,17,7,59,41,8,0.4,0.12,62.805,10.209,195.722,172.932
1,17,8,212,113,10,0.6,0.12,230.482,17.858,804.614,760.249
1,17,9,823,82,11,0.9,0.12,638.754,31.128,2180.397,2087.282
1,17,10,913,81,12,1.1,0.12,799.888,35.919,2662.356,2552.164
1,17,11,942,83,13,1.2,0.12,881.335,38.693,2888.531,2770.324
1,17,12,945,81,14,1.6,0.12,880.369,37.405,2900.531,2781.899
1,17,13,921,78,15,2.2,0.12,799.295,33.789,2683.488,2572.547
1,17,14,863,71,14,2.5,0.12,647.44,28.406,2235.302,2140.242
1,17,15,742,58,13,2.2,0.12,427.507,23.05,1490.878,1422.196
1,17,16,442,32,12,1.9,0.12,165.159,15.912,481.702,448.779
1,17,17,0,0,11,1.8,0.12,0,11,0,0
1,17,18,0,0,10,1.5,0.12,0,10,0,0
1,17,19,0,0,10,1.3,0.12,0,10,0,0
1,17,20,0,0,10,1.3,0.12,0,10,0,0
1,17,21,0,0,10,1.4,0.12,0,10,0,0
1,17,22,0,0,10,1.3,0.12,0,10,0,0
1,17,23,0,0,9,1.2,0.12,0,9,0,0
1,18,0,0,0,9,1.2,0.12,0,9,0,0
1,18,1,0,0,9,1.3,0.12,0,9,0,0
1,18,2,0,0,9,1.5,0.12,0,9,0,0
1,18,3,0,0,9,1.6,0.12,0,9,0,0
1,18,4,0,0,9,1.7,0.12,0,9,0,0
1,18,5,0,0,9,1.7,0.12,0,9,0,0
1,18,6,0,0,9,1.6,0.12,0,9,0,0
1,18,7,85,41,11,1.9,0.12,69.873,12.692,214.705,191.243
1,18,8,211,114,13,1.8,0.12,231.075,18.884,803.579,759.25
1,18,9,307,176,15,0.9,0.12,396.781,27.473,1353.623,1289.805
1,18,10,903,85,16,0.6,0.12,797.917,43.226,2578.613,2471.389
1,18,11,922,89,17,1.2,0.12,873.167,42.452,2818.176,2702.462
1,18,12,918,91,18,1.9,0.12,871.317,39.726,2843.137,2726.539
1,18,13,911,81,18,2.4,0.12,797.145,36.035,2652.012,2542.186
1,18,14,851,74,17,2.6,0.12,645.147,31.094,2203.671,2109.732
1,18,15,730,60,15,2.3,0.12,425.72,24.819,1475.576,1407.436
1,18,16,424,33,13,2.1,0.12,162.268,16.703,476.228,443.499
1,18,17,0,0,12,2,0.12,0,12,0,0
1,18,18,0,0,11,1.7,0.12,0,11,0,0
1,18,19,0,0,11,1.6,0.12,0,11,0,0
1,18,20,0,0,12,1.5,0.12,0,12,0,0
1,18,21,0,0,12,1.4,0.12,0,12,0,0
1,18,22,0,0,12,1.1,0.12,0,12,0,0
1,18,23,0,0,12,0.7,0.12,0,12,0,0
1,19,0,0,0,12,0.3,0.12,0,12,0,0
1,19,1,0,0,12,0.2,0.12,0,12,0,0
1,19,2,0,0,12,0.3,0.12,0,12,0,0
