Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
4,5,18,0,15,6,0.7,0.08,14.269,6.398,28.892,12.014
4,5,19,0,0,5,0.8,0.08,0,5,0,0
4,5,20,0,0,5,0.8,0.08,0,5,0,0
4,5,21,0,0,4,0.7,0.08,0,4,0,0
4,5,22,0,0,3,0.7,0.08,0,3,0,0
4,5,23,0,0,3,0.7,0.08,0,3,0,0
4,6,0,0,0,3,0.7,0.08,0,3,0,0
4,6,1,0,0,3,0.7,0.08,0,3,0,0
4,6,2,0,0,2,0.7,0.08,0,2,0,0
4,6,3,0,0,2,0.7,0.08,0,2,0,0
4,6,4,0,0,2,0.8,0.08,0,2,0,0
4,6,5,0,0,2,0.7,0.08,0,2,0,0
4,6,6,0,7,4,0.6,0.08,6.465,4.218,19.878,3.32
4,6,7,0,90,7,0.6,0.08,84.103,9.862,290.56,264.41
4,6,8,439,158,9,0.5,0.08,413.42,23.508,1433.668,1367.013
4,6,9,594,168,10,0.4,0.08,621.111,32.409,2077.305,1987.844
4,6,10,658,188,11,0.3,0.08,776.416,39.83,2507.319,2402.62
4,6,11,463,286,12,0.3,0.08,745.799,39.638,2392.967,2292.32
4,6,12,545,261,12,0.4,0.08,802.18,40.846,2563.46,2456.772
4,6,13,565,234,12,0.5,0.08,762.533,38.644,2465.912,2362.681
4,6,14,495,222,12,0.5,0.08,631.128,34.078,2086.471,1996.685
4,6,15,455,181,11,0.6,0.08,480.841,27.381,1640.349,1566.37
4,6,16,249,145,10,0.5,0.08,255.733,18.948,882.846,835.709
4,6,17,212,73,9,0.6,0.08,117.428,12.893,369.46,340.515
4,6,18,0,12,7,0.8,0.08,11.416,7.31,22.779,6.117
4,6,19,0,0,7,0.8,0.08,0,7,0,0
4,6,20,0,0,6,0.8,0.08,0,6,0,0
4,6,21,0,0,6,0.8,0.08,0,6,0,0
4,6,22,0,0,6,0.8,0.08,0,6,0,0
4,6,23,0,0,6,0.8,0.08,0,6,0,0
4,7,0,0,0,5,0.8,0.08,0,5,0,0
4,7,1,0,0,5,0.7,0.08,0,5,0,0
4,7,2,0,0,5,0.7,0.08,0,5,0,0
4,7,3,0,0,4,0.7,0.08,0,4,0,0
4,7,4,0,0,4,0.8,0.08,0,4,0,0
4,7,5,0,0,4,0.9,0.08,0,4,0,0
4,7,6,0,4,5,0.9,0.08,3.693,5.115,11.05,0
4,7,7,0,29,5,0.8,0.08,26.844,5.865,90.065,71.02
4,7,8,0,32,6,0.7,0.08,29.648,6.979,98.622,79.273
4,7,9,0,25,7,0.7,0.08,23.179,7.763,75.303,56.78
4,7,10,132,329,8,0.7,0.08,453.945,22.952,1539.942,1469.521
4,7,11,394,317,9,0.8,0.08,705.299,31.633,2331.517,2233.048
4,7,12,453,296,9,0.9,0.08,753.769,32.563,2484.187,2380.309
4,7,13,0,102,9,0.9,0.08,94.999,11.959,318.503,291.363
4,7,14,303,280,9,0.8,0.08,533.523,26.145,1807.87,1727.956
4,7,15,0,151,8,0.7,0.08,142.246,12.692,489.36,456.166
4,7,16,20,138,8,0.5,0.08,138.915,12.861,481.934,449.003
4,7,17,0,5,7,0.6,0.08,4.618,7.157,14.13,0
4,7,18,0,0,5,0.8,0.08,0,0,0,0
4,7,19,0,0,4,0.8,0.08,0,4,0,0
4,7,20,0,0,4,0.8,0.08,0,4,0,0
4,7,21,0,0,4,0.8,0.08,0,4,0,0
4,7,22,0,0,3,0.7,0.08,0,3,0,0
4,7,23,0,0,3,0.7,0.08,0,3,0,0
4,8,0,0,0,3,0.7,0.08,0,3,0,0
4,8,1,0,0,2,0.7,0.08,0,2,0,0
4,8,2,0,0,2,0.7,0.08,0,2,0,0
4,8,3,0,0,2,0.8,0.08,0,2,0,0
4,8,4,0,0,2,0.8,0.08,0,2,0,0
4,8,5,0,0,2,0.7,0.08,0,2,0,0
4,8,6,0,31,4,0.5,0.08,28.713,4.998,94.463,75.262
4,8,7,227,121,5,0.3,0.08,202.918,12.507,702.015,661.286
4,8,8,252,196,7,0.3,0.08,343.921,19.795,1198.645,1140.318
4,8,9,531,193,8,0.3,0.08,600.705,30.33,2021.03,1933.562
4,8,10,624,203,9,0.3,0.08,766.011,37.435,2494.533,2390.287
4,8,11,600,239,9,0.3,0.08,828.144,39.707,2660.586,2550.457
4,8,12,468,291,10,0.4,0.08,763.332,37.433,2468.233,2364.92
4,8,13,13,242,10,0.5,0.08,242.718,18.442,819.717,774.817
4,8,14,556,202,10,0.6,0.08,659.365,32.419,2196.028,2102.359
4,8,15,263,223,9,0.6,0.08,397.471,22.521,1369.897,1305.502
4,8,16,0,87,8,0.6,0.08,81.004,10.755,277.841,252.142
4,8,17,81,80,6,0.6,0.08,94.534,9.177,314.172,287.185
4,8,18,0,12,5,0.6,0.08,11.105,5.319,22.328,5.683
4,8,19,0,0,5,0.7,0.08,0,5,0,0
4,8,20,0,0,4,0.7,0.08,0,4,0,0
4,8,21,0,0,4,0.7,0.08,0,4,0,0
4,8,22,0,0,4,0.8,0.08,0,4,0,0
4,8,23,0,0,4,0.8,0.08,0,4,0,0
4,9,0,0,0,4,0.8,0.08,0,4,0,0
4,9,1,0,0,3,0.9,0.08,0,3,0,0
4,9,2,0,0,3,1,0.08,0,3,0,0
4,9,3,0,0,3,1,0.08,0,3,0,0
4,9,4,0,0,3,1,0.08,0,3,0,0
4,9,5,0,0,3,0.8,0.08,0,3,0,0
4,9,6,139,54,5,0.6,0.08,70.711,7.315,214.26,190.814
4,9,7,625,79,6,0.6,0.08,311.539,16.511,1059.883,1006.473
4,9,8,278,195,8,0.5,0.08,358.233,20.554,1246.455,1186.434
4,9,9,443,227,10,0.4,0.08,572.409,30.628,1918.293,1834.466
4,9,10,243,328,11,0.4,0.08,548.308,30.697,1815.275,1735.098
4,9,11,191,367,12,0.4,0.08,560.399,32.104,1836.156,1755.24
4,9,12,0,58,12,0.4,0.08,53.909,13.929,174.768,152.721
4,9,13,198,349,12,0.4,0.08,539.053,31.349,1774.406,1695.677
4,9,14,152,303,11,0.4,0.08,430.829,26.481,1446.321,1379.217
4,9,15,375,204,10,0.4,0.08,448.748,26.191,1532.355,1462.203
4,9,16,0,123,9,0.5,0.08,115.467,13.04,397.569,367.627
4,9,17,0,5,8,0.6,0.08,4.619,8.157,14.078,0
4,9,18,0,0,7,0.7,0.08,0,0,0,0
4,9,19,0,0,6,0.7,0.08,0,6,0,0
4,9,20,0,0,6,0.7,0.08,0,6,0,0
4,9,21,0,0,6,0.7,0.08,0,6,0,0
4,9,22,0,0,6,0.6,0.08,0,6,0,0
4,9,23,0,0,6,0.4,0.08,0,6,0,0
4,10,0,0,0,6,0.4,0.08,0,6,0,0
4,10,1,0,0,5,0.5,0.08,0,5,0,0
4,10,2,0,0,5,0.6,0.08,0,5,0,0
4,10,3,0,0,5,0.6,0.08,0,5,0,0
4,10,4,0,0,5,0.7,0.08,0,5,0,0
4,10,5,0,0,5,0.6,0.08,0,0,0,0
4,10,6,0,7,7,0.6,0.08,6.465,7.219,19.807,3.251
4,10,7,0,34,9,0.5,0.08,31.483,10.102,104.391,84.838
4,10,8,5,160,10,0.3,0.08,153.858,15.707,526.258,491.757
4,10,9,217,279,11,0.4,0.08,445.153,27.016,1499.1,1430.127
4,10,10,55,309,10,0.9,0.08,356.554,21.12,1207.66,1149.014
4,10,11,268,359,9,1.2,0.08,634.744,27.381,2123.739,2032.632
4,10,12,16,266,9,1.3,0.08,269.883,16.611,918.153,869.765
4,10,13,0,110,10,1.3,0.08,102.6,12.894,343.421,315.398
4,10,14,0,115,10,1.2,0.08,107.316,13.105,361.471,332.808
4,10,15,9,180,10,1,0.08,176.076,15.366,603.755,566.507
4,10,16,0,13,9,0.6,0.08,12.028,9.409,38.243,21.033
4,10,17,254,76,8,0.5,0.08,132.378,12.515,418.743,388.051
4,10,18,0,18,7,0.7,0.08,16.499,7.46,33.436,16.397
4,10,19,0,0,7,0.8,0.08,0,7,0,0
4,10,20,0,0,6,0.8,0.08,0,6,0,0
4,10,21,0,0,6,0.9,0.08,0,6,0,0
4,10,22,0,0,6,0.9,0.08,0,6,0,0
4,10,23,0,0,6,0.9,0.08,0,6,0,0
4,11,0,0,0,5,0.8,0.08,0,5,0,0
4,11,1,0,0,5,0.8,0.08,0,5,0,0
4,11,2,0,0,5,0.8,0.08,0,5,0,0
4,11,3,0,0,5,0.9,0.08,0,5,0,0
4,11,4,0,0,5,0.9,0.08,0,5,0,0
4,11,5,0,0,5,0.9,0.08,0,0,0,0
4,11,6,0,40,5,1.1,0.08,37.066,6.1,123.503,103.272
4,11,7,0,48,6,1.3,0.08,44.482,7.264,151.43,130.21
4,11,8,0,27,7,1.4,0.08,25.014,7.693,82.231,63.463
4,11,9,29,241,7,1.4,0.08,258.891,14.154,897.752,850.087
4,11,10,894,103,8,1.4,0.08,889.251,32.669,2957.09,2836.454
4,11,11,930,98,9,1.4,0.08,979.804,36.16,3200.326,3071.072
4,11,12,10,229,9,1.5,0.08,227.39,15.123,773.812,730.539
4,11,13,571,243,10,1.5,0.08,781.388,31.148,2598.477,2490.548
4,11,14,492,231,9,1.4,0.08,641.021,26.768,2176.762,2083.776
4,11,15,419,198,9,1.2,0.08,477.763,22.909,1653.893,1579.435
4,11,16,164,162,8,1.1,0.08,232.455,14.927,813.074,768.41
4,11,17,346,70,6,0.9,0.08,147.624,10.485,463.416,431.141
4,11,18,65,20,5,0.9,0.08,16.399,5.434,33.534,16.491
4,11,19,0,0,5,0.9,0.08,0,5,0,0
4,11,20,0,0,4,0.9,0.08,0,4,0,0
4,11,21,0,0,4,0.9,0.08,0,4,0,0
4,11,22,0,0,3,1,0.08,0,3,0,0
4,11,23,0,0,3,1,0.08,0,3,0,0
4,12,0,0,0,3,0.9,0.08,0,3,0,0
4,12,1,0,0,3,0.9,0.08,0,3,0,0
4,12,2,0,0,3,0.8,0.08,0,3,0,0
4,12,3,0,0,3,0.8,0.08,0,3,0,0
4,12,4,0,0,3,0.8,0.08,0,3,0,0
4,12,5,0,0,3,0.8,0.08,0,0,0,0
4,12,6,0,8,3,1,0.08,7.39,3.225,23.311,6.631
4,12,7,44,130,4,1.1,0.08,140.671,8.189,495.854,462.429
4,12,8,226,210,6,1.1,0.08,340.314,16.149,1199.493,1141.136
4,12,9,110,284,7,1.1,0.08,363.771,17.808,1258.624,1198.172
4,12,10,8,214,7,1,0.08,210.082,13.38,720.445,679.063
4,12,11,311,354,8,1,0.08,670.139,28.394,2235.186,2140.13
4,12,12,456,304,9,1,0.08,768.201,32.397,2530.059,2424.554
4,12,13,451,288,9,0.9,0.08,721.375,31.557,2389.378,2288.859
4,12,14,544,213,9,0.8,0.08,664.062,30.364,2226.316,2131.574
4,12,15,43,219,9,0.6,0.08,241.647,17.2,832.103,786.764
4,12,16,379,137,9,0.4,0.08,310.881,20.207,1074.567,1020.636
4,12,17,0,37,8,0.4,0.08,34.268,9.234,114.002,94.108
4,12,18,15,20,7,0.4,0.08,18.091,7.55,36.778,19.621
4,12,19,0,0,7,0.3,0.08,0,7,0,0
4,12,20,0,0,6,0.3,0.08,0,6,0,0
4,12,21,0,0,5,0.5,0.08,0,5,0,0
4,12,22,0,0,4,0.8,0.08,0,4,0,0
4,12,23,0,0,4,0.8,0.08,0,4,0,0
4,13,0,0,0,3,0.8,0.08,0,3,0,0
4,13,1,0,0,3,0.8,0.08,0,3,0,0
4,13,2,0,0,3,0.7,0.08,0,3,0,0
4,13,3,0,0,3,0.6,0.08,0,3,0,0
4,13,4,0,0,3,0.6,0.08,0,3,0,0
4,13,5,0,0,3,0.5,0.08,0,0,0,0
4,13,6,14,60,5,0.4,0.08,57.576,7.06,192.652,169.972
4,13,7,673,76,7,0.4,0.08,335.101,19.001,1137.626,1081.461
4,13,8,170,217,8,0.4,0.08,315.518,19.374,1094.312,1039.682
4,13,9,345,262,10,0.4,0.08,531.868,29.148,1785.003,1705.899
4,13,10,398,303,11,0.5,0.08,667.695,34.305,2187.991,2094.607
4,13,11,490,288,12,0.6,0.08,778.998,38.413,2508.033,2403.309
4,13,12,438,314,12,0.7,0.08,762.069,37.118,2462.342,2359.238
4,13,13,620,226,12,0.8,0.08,812.438,38.105,2629.627,2520.594
4,13,14,885,96,11,0.9,0.08,809.28,36.395,2663.405,2553.176
4,13,15,643,132,11,0.9,0.08,557.781,28.526,1901.166,1817.946
4,13,16,398,135,10,0.8,0.08,317.798,20.232,1099.187,1044.384
4,13,17,65,87,8,0.8,0.08,96.52,11.081,322.549,295.265
4,13,18,0,15,6,0.9,0.08,13.883,6.367,28.059,11.21
4,13,19,0,0,6,1.1,0.08,0,6,0,0
4,13,20,0,0,6,1,0.08,0,6,0,0
4,13,21,0,0,6,0.8,0.08,0,6,0,0
4,13,22,0,0,6,0.6,0.08,0,6,0,0
4,13,23,0,0,5,0.6,0.08,0,5,0,0
4,14,0,0,0,4,0.7,0.08,0,4,0,0
4,14,1,0,0,4,0.7,0.08,0,4,0,0
4,14,2,0,0,3,0.7,0.08,0,3,0,0
4,14,3,0,0,3,0.8,0.08,0,3,0,0
4,14,4,0,0,2,0.8,0.08,0,2,0,0
4,14,5,0,0,3,0.7,0.08,0,0,0,0
4,14,6,0,52,5,0.4,0.08,48.108,6.728,162.4,140.792
4,14,7,30,131,8,0.2,0.08,136.39,13.227,471.544,438.981
4,14,8,189,218,9,0.1,0.08,327.892,21.987,1127.239,1071.442
4,14,9,872,95,11,0.1,0.08,760.05,41.14,2460.122,2357.096
4,14,10,908,100,12,0.2,0.08,904.453,46.67,2841.957,2725.401
4,14,11,925,103,12,0.4,0.08,986.09,47.507,3074.427,2949.633
4,14,12,926,103,13,0.5,0.08,995.889,47.814,3099.225,2973.553
4,14,13,911,102,13,0.6,0.08,934.798,44.774,2955.025,2834.463
4,14,14,883,97,13,0.6,0.08,809.989,40.569,2621.186,2512.453
4,14,15,835,87,12,0.6,0.08,633.395,33.603,2123.936,2032.823
4,14,16,750,74,11,0.5,0.08,416.876,25.597,1422.22,1355.971
4,14,17,596,54,9,0.6,0.08,192.472,15.279,579.067,542.694
4,14,18,255,21,7,0.9,0.08,17.364,7.452,34.216,17.15
4,14,19,0,0,6,1.1,0.08,0,6,0,0
4,14,20,0,0,6,1.1,0.08,0,6,0,0
4,14,21,0,0,6,1,0.08,0,6,0,0
4,14,22,0,0,6,0.9,0.08,0,6,0,0
4,14,23,0,0,5,0.7,0.08,0,5,0,0
4,15,0,0,0,5,0.5,0.08,0,5,0,0
4,15,1,0,0,4,0.5,0.08,0,4,0,0
4,15,2,0,0,3,0.5,0.08,0,3,0,0
4,15,3,0,0,3,0.6,0.08,0,3,0,0
4,15,4,0,0,2,0.6,0.08,0,2,0,0
4,15,5,0,0,3,0.5,0.08,0,0,0,0
4,15,6,513,48,5,0.3,0.08,130.018,9.485,358.098,329.555
4,15,7,706,73,8,0.2,0.08,349.073,21.306,1178.574,1120.959
4,15,8,809,88,10,0.2,0.08,572.105,32.012,1934.012,1849.628
4,15,9,874,96,12,0.3,0.08,764.828,40.456,2481.578,2377.792
4,15,10,912,100,13,0.3,0.08,909.948,46.802,2856.761,2739.68
4,15,11,930,103,14,0.3,0.08,992.55,50.841,3050.965,2927.003
4,15,12,932,103,14,0.3,0.08,1003.116,51.229,3076.616,2951.745
4,15,13,919,101,15,0.4,0.08,942.269,48.944,2927.112,2807.538
4,15,14,887,97,14,0.4,0.08,814.377,43.376,2605.027,2496.866
4,15,15,831,90,14,0.4,0.08,635.118,36.956,2100.942,2010.643
4,15,16,392,139,13,0.4,0.08,319.946,24.535,1088.845,1034.409
4,15,17,107,91,11,0.5,0.08,111.314,14.851,364.14,335.383
4,15,18,0,23,9,0.7,0.08,21.02,9.623,48.862,31.277
4,15,19,0,0,8,0.8,0.08,0,8,0,0
4,15,20,0,0,7,0.7,0.08,0,7,0,0
4,15,21,0,0,7,0.7,0.08,0,7,0,0
4,15,22,0,0,6,0.7,0.08,0,6,0,0
4,15,23,0,0,6,0.8,0.08,0,6,0,0
4,16,0,0,0,6,0.8,0.08,0,6,0,0
4,16,1,0,0,5,0.8,0.08,0,5,0,0
4,16,2,0,0,5,0.8,0.08,0,5,0,0
4,16,3,0,0,5,0.8,0.08,0,5,0,0
4,16,4,0,0,5,0.8,0.08,0,5,0,0
4,16,5,0,0,5,0.8,0.08,0,0,0,0
4,16,6,0,13,5,0.9,0.08,12.015,5.376,38.578,21.357
4,16,7,0,65,7,0.8,0.08,60.291,8.941,206.148,182.989
4,16,8,0,141,8,0.7,0.08,132.227,12.363,454.673,422.708
4,16,9,207,293,9,0.6,0.08,454.081,24.405,1541.47,1470.995
4,16,10,102,345,9,0.5,0.08,434.874,24.141,1462.092,1394.43
4,16,11,221,380,10,0.4,0.08,602.994,31.626,1978.793,1892.823
4,16,12,261,377,11,0.3,0.08,651.38,35.086,2110.891,2020.239
4,16,13,70,343,11,0.3,0.08,406.699,26.023,1352.242,1288.472
4,16,14,205,313,11,0.2,0.08,482.927,29.458,1605.374,1532.635
4,16,15,83,241,11,0.2,0.08,289.247,22.068,983.125,932.434
4,16,16,0,91,10,0.2,0.08,84.667,13.244,287.491,261.45
4,16,17,0,15,9,0.2,0.08,13.869,9.532,44.356,26.93
4,16,18,0,3,8,0.4,0.08,2.769,8.092,6.335,0
4,16,19,0,0,7,0.4,0.08,0,7,0,0
4,16,20,0,0,7,0.4,0.08,0,7,0,0
4,16,21,0,0,6,0.5,0.08,0,6,0,0
4,16,22,0,0,5,0.5,0.08,0,5,0,0
4,16,23,0,0,5,0.5,0.08,0,5,0,0
4,17,0,0,0,5,0.6,0.08,0,5,0,0
4,17,1,0,0,4,0.6,0.08,0,4,0,0
4,17,2,0,0,4,0.7,0.08,0,4,0,0
4,17,3,0,0,4,0.6,0.08,0,4,0,0
4,17,4,0,0,4,0.6,0.08,0,4,0,0
4,17,5,0,11,4,0.6,0.08,10.464,4.3,21.1,4.498
4,17,6,425,60,6,0.4,0.08,130.229,10.432,375.18,346.031
4,17,7,638,87,8,0.2,0.08,341.071,21.015,1156.714,1099.872
4,17,8,761,100,11,0.1,0.08,560.639,33.272,1883.06,1800.481
4,17,9,831,108,12,0,0.08,753.146,42.848,2417.337,2315.827
4,17,10,467,277,13,0,0.08,713.223,42.111,2266.788,2170.612
4,17,11,239,379,14,0.1,0.08,619.041,38.393,1978.724,1892.755
4,17,12,901,110,15,0.2,0.08,983.909,52.671,2998.492,2876.389
4,17,13,890,107,15,0.3,0.08,924.997,49.344,2867.571,2750.108
4,17,14,859,102,15,0.4,0.08,799.63,43.838,2551.574,2445.307
4,17,15,799,96,14,0.5,0.08,622.959,35.857,2067.788,1978.664
4,17,16,325,153,13,0.4,0.08,300.324,23.827,1023.161,971.052
4,17,17,235,88,12,0.4,0.08,140.021,16.946,444.232,412.637
4,17,18,64,26,11,0.6,0.08,22.289,11.705,56.724,38.86
4,17,19,0,0,10,0.7,0.08,0,10,0,0
4,17,20,0,0,10,0.8,0.08,0,10,0,0
4,17,21,0,0,9,0.8,0.08,0,9,0,0
4,17,22,0,0,8,0.7,0.08,0,8,0,0
4,17,23,0,0,8,0.7,0.08,0,8,0,0
4,18,0,0,0,8,0.6,0.08,0,8,0,0
4,18,1,0,0,8,0.6,0.08,0,8,0,0
4,18,2,0,0,7,0.6,0.08,0,7,0,0
4,18,3,0,0,7,0.7,0.08,0,7,0,0
4,18,4,0,0,7,0.7,0.08,0,7,0,0
4,18,5,0,7,7,0.6,0.08,6.659,7.191,12.962,0
4,18,6,23,71,8,0.6,0.08,69.774,10.357,232.643,208.545
4,18,7,0,47,10,0.7,0.08,43.555,11.441,145.378,124.372
4,18,8,0,79,12,0.9,0.08,73.344,14.293,244.598,220.077
4,18,9,315,280,13,1.1,0.08,530.948,28.794,1780.02,1701.093
4,18,10,138,356,14,1.4,0.08,487.73,27.463,1623.001,1549.637
4,18,11,165,388,13,1.5,0.08,558.553,28.061,1853.126,1771.608
4,18,12,11,240,13,1.5,0.08,238.839,19.428,799.304,755.128
4,18,13,17,266,12,1.4,0.08,269.399,19.423,907.126,859.129
4,18,14,1,169,12,1.2,0.08,159.795,16.621,537.346,502.452
4,18,15,0,49,11,1,0.08,45.454,12.384,149.374,128.227
4,18,16,148,173,11,0.7,0.08,236.586,18.824,815.433,770.685
4,18,17,319,82,10,0.6,0.08,156.062,15.177,492.773,459.458
4,18,18,0,21,8,0.7,0.08,19.45,8.612,53.341,35.597
4,18,19,0,0,7,0.8,0.08,0,7,0,0
4,18,20,0,0,6,0.8,0.08,0,6,0,0
4,18,21,0,0,6,0.7,0.08,0,6,0,0
4,18,22,0,0,6,0.7,0.08,0,6,0,0
4,18,23,0,0,6,0.7,0.08,0,6,0,0
4,19,0,0,0,5,0.8,0.08,0,5,0,0
4,19,1,0,0,5,0.7,0.08,0,5,0,0
4,19,2,0,0,4,0.7,0.08,0,4,0,0
4,19,3,0,0,4,0.7,0.08,0,4,0,0
4,19,4,0,0,4,0.7,0.08,0,4,0,0
4,19,5,57,13,5,0.6,0.08,12.367,5.355,25.001,8.26
4,19,6,456,60,6,0.5,0.08,138.498,10.581,400.823,370.766
4,19,7,282,140,7,0.6,0.08,250.444,15.496,867.899,821.292
4,19,8,48,214,9,0.7,0.08,236.301,16.801,815.505,770.754
4,19,9,375,266,10,0.8,0.08,562.734,28.087,1895.157,1812.15
4,19,10,307,337,11,0.9,0.08,626.722,30.577,2075.332,1985.94
4,19,11,488,298,12,0.9,0.08,791.711,36.737,2561.943,2455.309
4,19,12,884,132,12,0.9,0.08,993.414,43.096,3146.096,3018.763
4,19,13,456,295,12,0.9,0.08,736.113,35.008,2401.994,2301.028
4,19,14,632,190,12,0.9,0.08,718.495,34.512,2370.049,2270.215
4,19,15,608,149,11,0.9,0.08,556.955,28.49,1894.225,1811.251
4,19,16,413,141,10,0.8,0.08,333.199,20.73,1152.562,1095.867
4,19,17,105,97,8,0.6,0.08,116.87,11.934,389.544,359.886
4,19,18,37,29,7,0.6,0.08,25.735,7.835,72.449,54.028
4,19,19,0,0,6,0.6,0.08,0,6,0,0
4,19,20,0,0,6,0.6,0.08,0,6,0,0
4,19,21,0,0,5,0.7,0.08,0,5,0,0
4,19,22,0,0,5,0.8,0.08,0,5,0,0
4,19,23,0,0,5,0.8,0.08,0,5,0,0
4,20,0,0,0,4,0.8,0.08,0,4,0,0
4,20,1,0,0,4,0.7,0.08,0,4,0,0
4,20,2,0,0,3,0.6,0.08,0,3,0,0
4,20,3,0,0,3,0.5,0.08,0,3,0,0
4,20,4,0,0,3,0.5,0.08,0,3,0,0
4,20,5,90,16,4,0.3,0.08,12.256,4.384,24.856,8.121
4,20,6,475,61,7,0.1,0.08,144.328,12.406,416.312,385.706
4,20,7,669,87,9,0.1,0.08,359.127,23.166,1212.997,1154.162
4,20,8,781,101,12,0.2,0.08,579.671,34.29,1938.133,1853.603
4,20,9,603,188,15,0.3,0.08,669.149,39.856,2163.631,2071.111
4,20,10,562,248,17,0.3,0.08,769.624,45.533,2414.62,2313.207
4,20,11,540,284,18,0.3,0.08,827.283,48.639,2552.092,2445.807
4,20,12,601,264,18,0.3,0.08,872.174,50.308,2672.598,2562.043
4,20,13,864,127,19,0.5,0.08,932.168,51.586,2858.665,2741.517
4,20,14,833,119,19,0.6,0.08,804.353,46.36,2536.726,2430.985
4,20,15,538,174,18,0.7,0.08,534.269,35.691,1762.812,1684.495
4,20,16,532,118,17,0.7,0.08,367.69,29.169,1234.644,1175.041
4,20,17,383,78,14,0.6,0.08,168.549,19.578,520.031,485.75
4,20,18,184,32,12,0.6,0.08,28.529,12.908,74.346,55.858
4,20,19,0,0,11,0.6,0.08,0,11,0,0
4,20,20,0,0,10,0.8,0.08,0,10,0,0
4,20,21,0,0,9,0.9,0.08,0,9,0,0
4,20,22,0,0,9,0.9,0.08,0,9,0,0
4,20,23,0,0,8,0.9,0.08,0,8,0,0
4,21,0,0,0,7,0.8,0.08,0,7,0,0
4,21,1,0,0,7,0.8,0.08,0,7,0,0
4,21,2,0,0,7,0.9,0.08,0,7,0,0
4,21,3,0,0,7,1,0.08,0,7,0,0
4,21,4,0,0,7,0.9,0.08,0,7,0,0
4,21,5,0,8,8,0.8,0.08,7.394,8.201,14.381,0
4,21,6,0,61,9,0.6,0.08,56.402,10.916,189.792,167.213
4,21,7,34,145,11,0.6,0.08,151.537,16.151,519.53,485.267
4,21,8,230,230,12,0.5,0.08,366.989,24.841,1249.455,1189.327
4,21,9,143,307,14,0.4,0.08,420.595,29.108,1395.031,1329.746
4,21,10,525,262,15,0.2,0.08,752.187,43.767,2374.95,2274.941
4,21,11,833,144,16,0.2,0.08,960.032,52.74,2921.238,2801.873
4,21,12,576,276,17,0.2,0.08,858.962,49.826,2636.133,2526.87
4,21,13,361,337,17,0.3,0.08,684.66,42.343,2163.839,2071.311
4,21,14,506,238,17,0.4,0.08,664.14,40.904,2129.328,2038.023
4,21,15,520,181,16,0.5,0.08,530.201,34.573,1755.877,1677.805
4,21,16,460,135,15,0.6,0.08,349.761,26.902,1183.251,1125.469
4,21,17,0,88,14,0.5,0.08,81.516,16.853,273.024,247.495
4,21,18,0,29,12,0.5,0.08,26.485,12.9,77.395,58.798
4,21,19,0,0,10,0.6,0.08,0,10,0,0
4,21,20,0,0,9,0.7,0.08,0,9,0,0
4,21,21,0,0,9,0.8,0.08,0,9,0,0
4,21,22,0,0,9,0.9,0.08,0,9,0,0
4,21,23,0,0,9,0.9,0.08,0,9,0,0
4,22,0,0,0,9,0.9,0.08,0,9,0,0
4,22,1,0,0,8,0.9,0.08,0,8,0,0
4,22,2,0,0,8,0.9,0.08,0,8,0,0
4,22,3,0,0,8,0.9,0.08,0,8,0,0
4,22,4,0,0,8,0.9,0.08,0,8,0,0
4,22,5,0,10,8,0.9,0.08,9.247,8.245,18.173,1.675
4,22,6,0,74,9,0.9,0.08,68.25,11.138,231.38,207.327
4,22,7,88,157,10,0.9,0.08,185.046,15.796,638.395,599.92
4,22,8,331,216,11,0.9,0.08,419.605,24.162,1439.49,1372.629
4,22,9,345,282,13,1,0.08,558.011,30.018,1862.015,1780.182
4,22,10,469,285,14,0.9,0.08,726.801,36.722,2357.485,2258.096
4,22,11,364,359,15,0.8,0.08,728.672,38.353,2335.319,2236.716
4,22,12,483,310,16,0.8,0.08,805.297,41.826,2550.29,2444.069
4,22,13,393,330,17,0.8,0.08,706.654,39.665,2259.007,2163.107
4,22,14,312,306,17,0.7,0.08,569.98,35.8,1854.399,1772.836
4,22,15,421,214,16,0.6,0.08,499.269,32.984,1658.299,1583.684
4,22,16,459,137,15,0.6,0.08,351.798,26.971,1190.102,1132.078
4,22,17,0,75,14,0.5,0.08,69.496,16.433,231.718,207.653
4,22,18,0,28,12,0.5,0.08,25.727,12.878,76.136,57.584
4,22,19,0,0,11,0.6,0.08,0,11,0,0
4,22,20,0,0,11,0.6,0.08,0,11,0,0
4,22,21,0,0,11,0.6,0.08,0,11,0,0
4,22,22,0,0,11,0.7,0.08,0,11,0,0
4,22,23,0,0,11,0.7,0.08,0,11,0,0
4,23,0,0,0,11,0.8,0.08,0,11,0,0
4,23,1,0,0,11,0.8,0.08,0,11,0,0
4,23,2,0,0,11,0.8,0.08,0,11,0,0
4,23,3,0,0,10,0.8,0.08,0,10,0,0
4,23,4,0,0,10,0.8,0.08,0,10,0,0
4,23,5,0,4,10,0.6,0.08,3.692,10.106,6.872,0
4,23,6,0,34,11,0.5,0.08,31.482,12.101,102.995,83.491
4,23,7,0,47,12,0.4,0.08,43.558,13.57,143.898,122.945
4,23,8,0,21,12,0.3,0.08,19.459,12.721,61.603,43.566
